steam Id,title,publishers,developers,genre_1,genre_2,genre_3,tag game type,tag style,tag mechanics,tag perspective,date,price,copies sold,revenue,top seller rank,ccu,reviews,followers,average playtime,outstanding wishlist,positive reviews,free game,daily copies sold,daily revenue,daily reviews,daily outstanding wishlist
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-06,59.99,13440.0,725612.0,793.0,0.0,0.0,72299.0,0.0,989767.0,,False,51.0,2747.0,0.0,684.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-07,59.99,13564.0,732359.0,654.0,0.0,0.0,72354.0,0.0,990516.0,,False,124.0,6747.0,0.0,749.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-08,59.99,13626.0,735703.0,658.0,0.0,0.0,72410.0,0.0,991281.0,,False,62.0,3344.0,0.0,765.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-09,59.99,13705.0,739943.0,563.0,0.0,0.0,72471.0,0.0,992116.0,,False,79.0,4240.0,0.0,835.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-10,59.99,13757.0,742775.0,554.0,0.0,0.0,72532.0,0.0,992961.0,,False,52.0,2832.0,0.0,845.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-11,59.99,13792.0,744624.0,608.0,0.0,0.0,72593.0,0.0,993787.0,,False,35.0,1849.0,0.0,826.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-12,59.99,13859.0,748284.0,558.0,0.0,0.0,72638.0,0.0,994401.0,,False,67.0,3660.0,0.0,614.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-13,59.99,13942.0,752750.0,527.0,0.0,0.0,72685.0,0.0,995052.0,,False,83.0,4466.0,0.0,651.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-14,59.99,14076.0,759973.0,1093.0,0.0,0.0,72748.0,0.0,995912.0,,False,134.0,7223.0,0.0,860.0
1840080,Homeworld 3,Gearbox Publishing,Blackbird Interactive,Simulation,Strategy,-,"RTS, Strategy, Multiplayer, Roguelike, Simulation, Roguelite","Sci-fi, Story Rich, Atmospheric","Tactical, Combat, Real-Time","3D, Isometric",2024-03-15,59.99,14107.0,761658.0,1288.0,0.0,0.0,72816.0,0.0,996838.0,,False,31.0,1685.0,0.0,926.0
